Hãng xe,Dòng xe,Năm đăng ký,Số Km đã đi,Tình trạng,Loại xe,Dung tích xe,Xuất xứ,Chính sách bảo hành,Giá
Honda,Air Blade,2012,18600,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,7.600.000 đ
Honda,Air Blade,2012,50000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,11.000.000 đ
SYM,Attila,2013,35000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,7.300.000 đ
Honda,Future,2004,160000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,45.000.000 đ
Piaggio,Zip,2020,10000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,9.700.000 đ
Honda,Wave,2020,5953,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,16.500.000 đ
Yamaha,Sirius,2015,1,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.000.000 đ
Honda,Click,2008,20000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,9.500.000 đ
Honda,Dòng khác,2019,22700,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,41.000.000 đ
Yamaha,Nouvo,2011,1500,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,2.500.000 đ
Yamaha,Exciter,2023,1300,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,32.800.000 đ
Hãng khác,Dòng khác,2011,20000,Đã sử dụng,Xe số,100 - 175 cc,2,Đang cập nhật,3.900.000 đ
Honda,Air Blade,2009,55555,Đã sử dụng,Tay ga,50 - 100 cc,Đang cập nhật,Bảo hành hãng,14.800.000 đ
Honda,Lead,2011,3456,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.800.000 đ
Yamaha,Exciter,2016,3650,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,13.200.000 đ
Yamaha,Jupiter,2016,5,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,15.000.000 đ
Honda,Win,1996,70000,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,26.000.000 đ
Honda,Future,2014,5,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,16.000.000 đ
Yamaha,R,2021,4000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,40.000.000 đ
Honda,Wave,2011,6000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,7.900.000 đ
Honda,Cub,trước năm 1980,10000,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,12.800.000 đ
Honda,PCX,2015,30000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,28.000.000 đ
Hãng khác,Dòng khác,2006,10000,Đã sử dụng,Xe số,100 - 175 cc,Trung Quốc,Bảo hành hãng,4.200.000 đ
Honda,Vario,2021,18000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,36.500.000 đ
Honda,Vision,2011,18,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,14.500.000 đ
SYM,Dòng khác,2012,30000,Đã sử dụng,Tay ga,100 - 175 cc,Đài Loan,Bảo hành hãng,6.700.000 đ
Honda,Lead,2014,15000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,20.000.000 đ
Yamaha,Nozza,2016,19,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,14.500.000 đ
Honda,Winner X,2021,25500,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23.800.000 đ
Honda,SH,2012,37000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,42.000.000 đ
MV Agusta,Dòng khác,2022,2360,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,13.600.000 đ
Honda,Click,2016,15000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,41.500.000 đ
Honda,Vario,2019,210000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,42.800.000 đ
Honda,PCX,2010,134,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,21.500.000 đ
Yamaha,Janus,2019,8000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,23.800.000 đ
Honda,Air Blade,2009,20,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,10.500.000 đ
Yamaha,Mio,2003,26000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,7.500.000 đ
Piaggio,Vespa,2020,2300,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,20.600.000 đ
Yamaha,Janus,2020,8399,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,14.500.000 đ
Yamaha,Exciter,2017,53000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,20.800.000 đ
Yamaha,Sirius,2008,28000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5.900.000 đ
Honda,Future,2018,49000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,27.800.000 đ
Honda,Click,2008,25000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,10.500.000 đ
Honda,Air Blade,2016,23456,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,25.300.000 đ
Hãng khác,Dòng khác,2006,12345,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,6.900.000 đ
Honda,Air Blade,2016,43000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,22.000.000 đ
Honda,SCR,2009,79000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5.500.000 đ
Honda,Wave,2012,32659,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,15.500.000 đ
Honda,Winner,2018,1234,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,24.500.000 đ
Honda,Sonic,2019,47000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,26.900.000 đ
Honda,PS,2007,35605,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,35.000.000 đ
Suzuki,GZ,2014,20,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,42.800.000 đ
Yamaha,Jupiter,2014,20000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,11.800.000 đ
Yamaha,Exciter,2013,52000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.000.000 đ
Honda,Future,2013,46000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,14.500.000 đ
Honda,Wave,2008,2101,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5.700.000 đ
Piaggio,Liberty,2018,8000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,29.000.000 đ
Yamaha,Nouvo,2017,5000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,4.600.000 đ
Honda,Winner X,2022,20000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,22.500.000 đ
Honda,Future,2007,22,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5.300.000 đ
Honda,Lead,2021,4000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,34.500.000 đ
Hãng khác,Dòng khác,2006,10000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,9.800.000 đ
Sanda,Dòng khác,2006,123456,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5.000.000 đ
Honda,Air Blade,2013,100000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,19.000.000 đ
Honda,Air Blade,2016,49000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23.000.000 đ
Honda,Air Blade,2013,8800,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,Bảo hành hãng,12.500.000 đ
Yamaha,Jupiter,2007,66666,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,10.500.000 đ
Yamaha,Sirius,2020,4999,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,15.800.000 đ
Yamaha,Exciter,2017,24,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,36.000.000 đ
Yamaha,Exciter,2018,28000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,25.000.000 đ
Honda,Dream,1998,123456,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,10.900.000 đ
Honda,Vision,2021,1,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,29.900.000 đ
Hãng khác,Dòng khác,2006,50,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,2.700.000 đ
Honda,Click,2016,6799,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,6.800.000 đ
Honda,Winner,2018,9300,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,2.000.000 đ
Yamaha,R,2020,6000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,38.000.000 đ
Yamaha,Mio,2009,1116,Đã sử dụng,Tay ga,50 - 100 cc,Đang cập nhật,Bảo hành hãng,5.900.000 đ
Yamaha,Luvias,2014,70000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,9.500.000 đ
Yamaha,Janus,2017,22222,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,17.500.000 đ
Suzuki,Raider,2022,2000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,25.000.000 đ
Honda,Chaly,trước năm 1980,20000,Đã sử dụng,Xe số,Dưới 50 cc,Đang cập nhật,Bảo hành hãng,8.000.000 đ
Honda,Air Blade,2016,40000,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,24.000.000 đ
Piaggio,Vespa,2011,22000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,9.800.000 đ
Yamaha,Mio,2009,20000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,6.300.000 đ
Honda,Air Blade,2017,19000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,27.500.000 đ
Honda,Cub,1997,99999,Đã sử dụng,Xe số,Dưới 50 cc,Đang cập nhật,Bảo hành hãng,48.000.000 đ
Honda,Wave,2010,20,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,10.500.000 đ
Honda,Blade,2014,12345,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.300.000 đ
Honda,Winner X,2021,1000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,22.500.000 đ
Honda,Citi,1996,9867,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,Bảo hành hãng,7.800.000 đ
Hãng khác,Dòng khác,2005,200,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.200.000 đ
Honda,Scoopy,2021,3000,Đã sử dụng,Tay ga,Dưới 50 cc,Đang cập nhật,Bảo hành hãng,10.800.000 đ
Honda,Dòng khác,2007,7000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.000.000 đ
Suzuki,Sport / Xipo,2000,19000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,19.000.000 đ
Honda,Sonic,2018,30000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,34.500.000 đ
Yamaha,R,2022,1000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Thái Lan,Bảo hành hãng,39.500.000 đ
Piaggio,Vespa,2009,98,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5.500.000 đ
Honda,Vision,2015,9999,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,20.800.000 đ
Yamaha,Exciter,2006,10000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,44.000.000 đ
Yamaha,Luvias,2010,14,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.300.000 đ
Yamaha,Sirius,2021,9000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.000.000 đ
Yamaha,Dòng khác,1992,67000,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Đang cập nhật,Bảo hành hãng,25.000.000 đ
Honda,Lead,2010,12000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,11.000.000 đ
Suzuki,Satria,2019,19960,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,25.000.000 đ
Yamaha,Exciter,2018,123456,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,24.490.000 đ
Hãng khác,Dòng khác,2018,20000,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,6.500.000 đ
Yamaha,Luvias,2014,25000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,10.800.000 đ
Honda,Air Blade,2012,123,Đã sử dụng,Tay ga,50 - 100 cc,Đang cập nhật,Bảo hành hãng,10.800.000 đ
Honda,Vision,2018,18456,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,22.500.000 đ
Yamaha,Sirius,2020,10000,Đã sử dụng,Xe số,Dưới 50 cc,Đang cập nhật,Bảo hành hãng,8.700.000 đ
Honda,Wave,2019,300000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,13.500.000 đ
Honda,MSX 125,2022,2000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,16.800.000 đ
Honda,Air Blade,2010,123456,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,42.800.000 đ
Honda,Wave,2018,8000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,48.000.000 đ
Honda,Wave,2002,12345,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,13.500.000 đ
Honda,Vision,2022,14000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,30.000.000 đ
Yamaha,Janus,2019,25000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,18.000.000 đ
Honda,Blade,2019,10000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.800.000 đ
Honda,SH,2006,15540,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,41.000.000 đ
Honda,Vario,2021,29000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,36.000.000 đ
Honda,Vision,2022,3000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,32.000.000 đ
Honda,Vision,2019,15000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,20.000.000 đ
Honda,Air Blade,2014,80000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,18.500.000 đ
Yamaha,Sirius,2018,38000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.000.000 đ
Yamaha,Mio,2023,4000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,26.000.000 đ
Yamaha,Nouvo,2005,12345,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,2.400.000 đ
Honda,Cub,1996,26868,Đã sử dụng,Xe số,Dưới 50 cc,Đang cập nhật,Bảo hành hãng,13.500.000 đ
Daelim,Cub,2017,21000,Đã sử dụng,Xe số,Dưới 50 cc,Đang cập nhật,Bảo hành hãng,6.000.000 đ
Yamaha,Mio,2012,680000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,9.500.000 đ
Honda,SH,2008,246584,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,26.000.000 đ
Honda,Vision,2022,2500,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,37.700.000 đ
Yamaha,Nouvo,2011,42589,Đã sử dụng,Tay ga,Trên 175 cc,Đang cập nhật,Bảo hành hãng,4.200.000 đ
Honda,Lead,2010,47000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,9.500.000 đ
Yamaha,Sirius,2001,35000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5.200.000 đ
Yamaha,Exciter,2014,60300,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,16.500.000 đ
Honda,Wave,2016,5800,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,7.300.000 đ
Honda,CBR,2019,4800,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,21.600.000 đ
SYM,Elizabeth,2011,25000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,4.900.000 đ
Honda,PCX,2021,2599,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23.800.000 đ
Honda,Wave,2012,40000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,9.800.000 đ
Honda,Winner,2016,13000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,20.800.000 đ
Honda,Vision,2017,10001,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.800.000 đ
Honda,Vision,2021,123456,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,32.900.000 đ
Yamaha,Nouvo,2016,25000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,14.800.000 đ
Honda,Wave,2017,33,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,13.500.000 đ
Honda,Wave,2003,2626,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,13.000.000 đ
Honda,Air Blade,2010,18000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.500.000 đ
Piaggio,Vespa,2010,20000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,14.800.000 đ
Honda,Dream,2015,555,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,4.300.000 đ
Yamaha,R,2014,40000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,27.000.000 đ
SYM,Angela,2006,39000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5.500.000 đ
Yamaha,Exciter,2016,12345,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23.800.000 đ
Honda,Wave,2010,36000,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,9.800.000 đ
Yamaha,Exciter,2018,8000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,31.000.000 đ
Honda,Dream,1999,70000,Đã sử dụng,Xe số,100 - 175 cc,Thái Lan,Bảo hành hãng,17.800.000 đ
Honda,Vario,2019,20,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,35.000.000 đ
Ducati,Dòng khác,2017,2000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,9.500.000 đ
Benelli,BN 302,2015,38000,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Đang cập nhật,Bảo hành hãng,43.000.000 đ
Honda,Giorno,2019,8200,Đã sử dụng,Tay ga,Dưới 50 cc,Đang cập nhật,Bảo hành hãng,8.500.000 đ
Yamaha,Mio,2008,22222,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5.500.000 đ
Honda,Cub,1992,1000,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,5.500.000 đ
Honda,Future,2020,1,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,26.500.000 đ
Kawasaki,Dòng khác,trước năm 1980,1000,Đã sử dụng,Tay côn/Moto,50 - 100 cc,Đang cập nhật,Bảo hành hãng,13.000.000 đ
Piaggio,GTS,2010,31234,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,30.000.000 đ
Honda,Giorno,2019,1234,Đã sử dụng,Tay ga,Dưới 50 cc,Đang cập nhật,Bảo hành hãng,10.800.000 đ
Yamaha,Exciter,2015,11111,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,21.000.000 đ
Honda,Dream,2000,1000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,4.400.000 đ
Honda,Wave,2018,2443,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,11.900.000 đ
Honda,Dream,2005,7999,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,45.000.000 đ
Yamaha,Janus,2017,25000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,14.300.000 đ
Yamaha,Exciter,2022,4000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,38.000.000 đ
Honda,Vario,2022,2000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,29.800.000 đ
Honda,Air Blade,2017,18123,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,2.699.999 đ
Honda,Air Blade,2014,9000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,10.500.000 đ
Honda,Dòng khác,2000,20000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5.800.000 đ
Honda,Sonic,2019,30,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,28.000.000 đ
Honda,Air Blade,2011,39000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,11.800.000 đ
Honda,Vario,2019,450000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,18.500.000 đ
Suzuki,GD,2021,1111,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,18.800.000 đ
Honda,Vision,2011,1234,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.000.000 đ
Yamaha,Luvias,2010,123456,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.500.000 đ
Yamaha,Jupiter,2010,50000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.500.000 đ
Hãng khác,Dòng khác,2009,60000,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,3.800.000 đ
Honda,Dream,2015,40000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.000.000 đ
Yamaha,Sirius,2014,13579,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5.500.000 đ
Honda,Winner,2018,28000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,18.500.000 đ
Honda,Air Blade,2011,23000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,39.000.000 đ
Honda,Vision,2020,25000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,24.800.000 đ
Honda,Air Blade,2016,500000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,28.000.000 đ
Piaggio,Vespa,2017,3800,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,9.500.000 đ
Yamaha,Exciter,2012,160000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.800.000 đ
Honda,Air Blade,2015,280000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,19.000.000 đ
Honda,Wave,2012,362523,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,7.800.000 đ
Honda,PCX,2012,2880,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,21.000.000 đ
Yamaha,Exciter,2017,55000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,20.000.000 đ
SYM,Elizabeth,2013,24000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,7.500.000 đ
Honda,Air Blade,2014,35000,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,Bảo hành hãng,21.800.000 đ
Yamaha,Exciter,2014,6688,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23.500.000 đ
Honda,CBR,2022,3800,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,41.600.000 đ
Honda,Wave,2014,21340,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,3.000.000 đ
Yamaha,Exciter,2018,2000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,Bảo hành hãng,18.000.000 đ
Honda,Vario,2021,1017,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,39.500.000 đ
Honda,Air Blade,2023,2,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,41.000.000 đ
Honda,PCX,2015,24000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,33.000.000 đ
Honda,Win,2010,12452,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,4.900.000 đ
